endTime,artistName,trackName,msPlayed,genres
2023-03-14 23:09,Sungha Jung,Rainy Day,150560,"['acoustic guitar cover', 'fingerstyle', 'viral pop']"
2023-03-14 23:14,Riyandi Kusuma,Someone Like You (Piano Version),291505,[]
2023-03-14 23:15,Mac Miller,I Can See,7802,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap']"
2023-03-14 23:15,Ludovico Einaudi,Nuvole Bianche,2965,"['compositional ambient', 'neo-classical']"
2023-03-14 23:20,Yiruma,May Be,306200,"['korean instrumental', 'neo-classical', 'new age piano']"
2023-03-14 23:23,Andy McKee,Drifting,191933,"['fingerstyle', 'instrumental bluegrass']"
2023-03-14 23:25,Sungha Jung,Rewrite the Stars,864,"['acoustic guitar cover', 'fingerstyle', 'viral pop']"
2023-03-14 23:25,Sungha Jung,With or Without You (U2),145805,"['acoustic guitar cover', 'fingerstyle', 'viral pop']"
2023-03-14 23:25,Yiruma,Preludio Al Vento,1503,"['korean instrumental', 'neo-classical', 'new age piano']"
2023-03-14 23:29,Yiruma,Embrace of Silence,173000,"['korean instrumental', 'neo-classical', 'new age piano']"
2023-03-14 23:34,Sungha Jung,Girls Like You,10095,"['acoustic guitar cover', 'fingerstyle', 'viral pop']"
2023-03-14 23:34,Yiruma,Sky,310880,"['korean instrumental', 'neo-classical', 'new age piano']"
2023-03-14 23:34,Sungha Jung,Zen Zen Zense,1589,"['acoustic guitar cover', 'fingerstyle', 'viral pop']"
2023-03-14 23:34,Sungha Jung,Lonely,906,"['acoustic guitar cover', 'fingerstyle', 'viral pop']"
2023-03-14 23:37,Sungha Jung,I Just Called to Say I Love You,205113,"['acoustic guitar cover', 'fingerstyle', 'viral pop']"
2023-03-14 23:38,Sungha Jung,A Thousand Years,24541,"['acoustic guitar cover', 'fingerstyle', 'viral pop']"
2023-03-14 23:38,Andy McKee,Africa,1141,"['fingerstyle', 'instrumental bluegrass']"
2023-03-14 23:38,Yiruma,Serenade In E,1162,"['korean instrumental', 'neo-classical', 'new age piano']"
2023-03-14 23:42,Yiruma,"The Sunbeams,They Scatter",243440,"['korean instrumental', 'neo-classical', 'new age piano']"
2023-03-14 23:45,Sungha Jung,Always With Me,191420,"['acoustic guitar cover', 'fingerstyle', 'viral pop']"
2023-03-14 23:45,Ludovico Einaudi,The Tree,1493,"['compositional ambient', 'neo-classical']"
2023-03-15 01:01,Pritam,Chup Chup Ke,9258,"['filmi', 'indian instrumental', 'modern bollywood']"
2023-03-15 01:01,Yiruma,Reminiscent of Days - Orchestra Version,23594,"['korean instrumental', 'neo-classical', 'new age piano']"
2023-03-15 01:01,dhruv,airplane thoughts,8466,['nyc pop']
2023-03-15 01:08,Mahalakshmi Iyer,"Chup Chup Ke (From ""Bunty Aur Babli"")",433520,['modern bollywood']
2023-03-15 01:09,Mahalakshmi Iyer,"Chup Chup Ke (From ""Bunty Aur Babli"")",45553,['modern bollywood']
2023-03-15 01:15,A.R. Rahman,Chupke Se,364408,['filmi']
2023-03-15 02:11,Javed Ali,Saudebazi (Encore),354862,"['desi pop', 'filmi', 'modern bollywood']"
2023-03-15 02:11,Salim Merchant,Aye Khuda,20871,['modern bollywood']
2023-03-15 02:17,Jubin Nautiyal,"Bawara Mann (From ""Jolly Ll.B 2"")",82154,"['filmi', 'hare krishna', 'modern bollywood']"
2023-03-15 02:43,A.R. Rahman,Chupke Se,5715,['filmi']
2023-03-15 02:47,Lana Del Rey,Let Me Love You Like A Woman,200661,"['art pop', 'pop']"
2023-03-15 02:50,Lana Del Rey,Let Me Love You Like A Woman,188300,"['art pop', 'pop']"
2023-03-15 02:54,Lana Del Rey,Chemtrails Over The Country Club,271176,"['art pop', 'pop']"
2023-03-15 02:55,Lana Del Rey,Doin' Time,1151,"['art pop', 'pop']"
2023-03-15 02:55,Lana Del Rey,Groupie Love (feat. A$AP Rocky),725,"['art pop', 'pop']"
2023-03-15 02:55,Lana Del Rey,Norman fucking Rockwell,874,"['art pop', 'pop']"
2023-03-15 02:55,Lana Del Rey,Arcadia,725,"['art pop', 'pop']"
2023-03-15 02:55,Lana Del Rey,Video Games,640,"['art pop', 'pop']"
2023-03-15 02:55,Lana Del Rey,Cinnamon Girl,746,"['art pop', 'pop']"
2023-03-15 02:55,Lana Del Rey,Video Games,960,"['art pop', 'pop']"
2023-03-15 02:55,Lana Del Rey,Venice Bitch,1173,"['art pop', 'pop']"
2023-03-15 02:55,Lana Del Rey,Brooklyn Baby,18264,"['art pop', 'pop']"
2023-03-15 02:55,Lana Del Rey,Summertime Sadness,1088,"['art pop', 'pop']"
2023-03-15 02:55,Lana Del Rey,Cola,1280,"['art pop', 'pop']"
2023-03-15 03:00,Lana Del Rey,Wild At Heart,28800,"['art pop', 'pop']"
2023-03-15 03:01,SiM,Under the Tree,78634,"[""children's music""]"
2023-03-15 04:05,Lana Del Rey,Mariners Apartment Complex,11261,"['art pop', 'pop']"
2023-03-15 04:05,Lana Del Rey,Happiness is a butterfly,5712,"['art pop', 'pop']"
2023-03-15 04:09,Lana Del Rey,Mariners Apartment Complex,247150,"['art pop', 'pop']"
2023-03-15 04:15,Lana Del Rey,The Next Best American Record,349347,"['art pop', 'pop']"
2023-03-15 04:18,Lana Del Rey,How to disappear,228071,"['art pop', 'pop']"
2023-03-15 04:23,Lana Del Rey,Bartender,263441,"['art pop', 'pop']"
2023-03-15 04:27,Lana Del Rey,Love song,229325,"['art pop', 'pop']"
2023-03-15 12:26,Lana Del Rey,Venice Bitch,435407,"['art pop', 'pop']"
2023-03-15 13:32,dhruv,what's wrong with me?,185375,['nyc pop']
2023-03-15 13:35,Jeremy Zucker,talk is overrated,189800,"['alt z', 'electropop', 'pop']"
2023-03-15 13:36,FINNEAS,Break My Heart Again,47621,"['alt z', 'la indie', 'pop', 'pov: indie']"
2023-03-15 13:39,ZAYN,River Road,236040,"['pop', 'uk pop']"
2023-03-15 13:43,FINNEAS,Let's Fall in Love for the Night,190348,"['alt z', 'la indie', 'pop', 'pov: indie']"
2023-03-15 13:46,dhruv,retrograde,215269,['nyc pop']
2023-03-15 13:50,Lorde,Buzzcut Season,246755,"['art pop', 'metropopolis', 'nz pop', 'pop']"
2023-03-15 13:53,dhruv,moonlight,159130,['nyc pop']
2023-03-15 13:58,FINNEAS,Angel,311152,"['alt z', 'la indie', 'pop', 'pov: indie']"
2023-03-15 14:02,Lana Del Rey,Norman fucking Rockwell,248934,"['art pop', 'pop']"
2023-03-15 14:18,Lana Del Rey,Doin' Time,1088,"['art pop', 'pop']"
2023-03-15 14:18,Men I Trust,Numb,0,"['indie pop', 'pov: indie']"
2023-03-15 14:18,Ed Sheeran,Photograph,1045,"['pop', 'singer-songwriter pop', 'uk pop']"
2023-03-15 14:18,Lana Del Rey,Lust For Life (with The Weeknd),214650,"['art pop', 'pop']"
2023-03-15 14:18,Nicky Youre,Sunroof,1088,['singer-songwriter pop']
2023-03-15 14:18,Swedish House Mafia,Moth To A Flame (with The Weeknd),1589,"['edm', 'pop dance', 'progressive electro house']"
2023-03-15 14:18,ZAYN,Dusk Till Dawn (feat. Sia) - Radio Edit,1333,"['pop', 'uk pop']"
2023-03-15 14:18,ZAYN,PILLOWTALK,831,"['pop', 'uk pop']"
2023-03-15 14:18,dhruv,airplane thoughts,1600,['nyc pop']
2023-03-15 14:18,Jeremy Zucker,supercuts,1546,"['alt z', 'electropop', 'pop']"
2023-03-15 14:18,SHAED,Trampoline (with ZAYN),1706,['electropop']
2023-03-15 14:21,SHAED,Trampoline (with ZAYN),184280,['electropop']
2023-03-15 14:25,Lana Del Rey,Cinnamon Girl,29295,"['art pop', 'pop']"
2023-03-15 14:25,dhruv,airplane thoughts,210405,['nyc pop']
2023-03-15 14:26,Dua Lipa,Don't Start Now,1290,"['dance pop', 'pop', 'uk pop']"
2023-03-15 14:26,The Weeknd,Wicked Games,28277,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2023-03-15 14:26,Lana Del Rey,Fuck it I love you,885,"['art pop', 'pop']"
2023-03-15 14:26,ZAYN,Vibez,1066,"['pop', 'uk pop']"
2023-03-15 14:26,Lauv,Paris in the Rain,3232,['pop']
2023-03-15 14:26,dhruv,double take,2282,['nyc pop']
2023-03-15 14:45,ZAYN,Entertainer,202600,"['pop', 'uk pop']"
2023-03-15 14:49,ZAYN,Dusk Till Dawn (feat. Sia) - Radio Edit,239000,"['pop', 'uk pop']"
2023-03-15 14:51,ZAYN,Let Me,122157,"['pop', 'uk pop']"
2023-03-15 14:52,ZAYN,Let Me,64223,"['pop', 'uk pop']"
2023-03-15 15:19,ZAYN,Outside,12556,"['pop', 'uk pop']"
2023-03-15 15:23,Lorde,Mood Ring,225862,"['art pop', 'metropopolis', 'nz pop', 'pop']"
2023-03-15 15:24,Scary Pockets,Kerosene,36912,['retro soul']
2023-03-15 15:28,Radiohead,Karma Police,264066,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']"
2023-03-15 16:53,James Bay,Let It Go,33250,"['neo mellow', 'pop', 'uk pop']"
2023-03-15 16:54,George Michael,Careless Whisper,101269,['new wave pop']
2023-03-15 16:58,Stevie Wonder,I Just Called To Say I Love You,262240,"['motown', 'soul']"
2023-03-15 16:59,Lana Del Rey,Norman fucking Rockwell,2666,"['art pop', 'pop']"
2023-03-15 16:59,George Michael,Careless Whisper,32876,['new wave pop']
2023-03-15 16:59,Lana Del Rey,Wild At Heart,1536,"['art pop', 'pop']"
2023-03-15 16:59,Lana Del Rey,Young And Beautiful,960,"['art pop', 'pop']"
2023-03-15 17:02,Lana Del Rey,Art Deco,223338,"['art pop', 'pop']"
2023-03-15 17:07,The Weeknd,Blinding Lights,11382,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2023-03-15 17:07,The Weeknd,False Alarm,4714,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2023-03-15 17:07,The Weeknd,Twenty Eight,258453,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2023-03-15 17:10,The Weeknd,Less Than Zero,211814,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2023-03-15 17:14,The Weeknd,I Feel It Coming,204219,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2023-03-15 21:08,Sam Wills,Traingazing,214159,['uk contemporary r&b']
2023-03-15 21:10,FKJ,Vibin' Out,1205,"['filter house', 'indie soul']"
2023-03-15 21:10,The Weeknd,I Feel It Coming,1162,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2023-03-15 21:10,The Neighbourhood,Stargazing,1109,"['modern alternative rock', 'modern rock', 'pop', 'pov: indie']"
2023-03-15 21:10,Sasha Alex Sloan,Dancing With Your Ghost,1002,['alt z']
2023-03-15 21:10,Lana Del Rey,Cinnamon Girl,1023,"['art pop', 'pop']"
2023-03-15 21:10,anders,With or Without,1013,"['escape room', 'hip hop', 'indie soul', 'neo soul']"
2023-03-15 21:10,Mac Ayres,Easy,1365,['chill r&b']
2023-03-15 21:10,Lana Del Rey,Wild At Heart,1237,"['art pop', 'pop']"
2023-03-15 21:10,The Lumineers,Ophelia,1013,"['folk-pop', 'modern rock', 'stomp and holler']"
2023-03-15 21:10,DPR IAN,zombie pop,831,['k-rap']
2023-03-15 21:10,Harry Hudson,Yellow Lights,778,['pop r&b']
2023-03-15 21:10,Two Another,Keeping Me Under,1034,['indie soul']
2023-03-15 21:10,Lana Del Rey,Art Deco,71452,"['art pop', 'pop']"
2023-03-15 21:10,Absofacto,Dissolve,853,['shimmer psych']
2023-03-15 21:10,dhruv,airplane thoughts,853,['nyc pop']
2023-03-15 21:14,Ethan Hodges,Slipping Through My Fingers,221475,[]
2023-03-15 21:19,Mac Miller,Surf,330506,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap']"
2023-03-15 21:23,The Psychedelic Furs,Love My Way,211573,"['alternative rock', 'new romantic', 'new wave', 'new wave pop', 'post-punk']"
2023-03-15 21:25,((( O ))),iFeel,1173,['experimental hip hop']
2023-03-15 21:25,Masego,Sunday Vibes,714,"['alternative r&b', 'indie soul']"
2023-03-15 21:25,Nicky Youre,Sunroof,144395,['singer-songwriter pop']
2023-03-15 22:03,Mac Miller,I Can See,70346,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap']"
2023-03-15 22:07,The Weeknd,What You Need,17391,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2023-03-15 22:07,The Weeknd,What You Need,960,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2023-03-15 22:07,The Weeknd,Out of Time,214193,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2023-03-15 22:11,The Weeknd,The Morning,235221,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2023-03-15 22:15,Lorde,Buzzcut Season,246755,"['art pop', 'metropopolis', 'nz pop', 'pop']"
2023-03-15 22:18,Lorde,Team,193058,"['art pop', 'metropopolis', 'nz pop', 'pop']"
2023-03-15 22:22,Lorde,Mood Ring,225862,"['art pop', 'metropopolis', 'nz pop', 'pop']"
2023-03-16 00:52,Lorde,Ribs,43082,"['art pop', 'metropopolis', 'nz pop', 'pop']"
2023-03-16 00:52,Lorde,Ribs,8501,"['art pop', 'metropopolis', 'nz pop', 'pop']"
2023-03-16 00:52,Lorde,Ribs,2709,"['art pop', 'metropopolis', 'nz pop', 'pop']"
2023-03-16 00:52,Lorde,Mood Ring,703,"['art pop', 'metropopolis', 'nz pop', 'pop']"
2023-03-16 00:56,Lorde,Ribs,217554,"['art pop', 'metropopolis', 'nz pop', 'pop']"
2023-03-16 00:58,Lorde,Buzzcut Season,106200,"['art pop', 'metropopolis', 'nz pop', 'pop']"
2023-03-16 01:00,Mariah Carey,Fantasy,118528,"['dance pop', 'pop', 'urban contemporary']"
2023-03-16 01:04,Atif Aslam,Pehli Dafa,298771,"['classic pakistani pop', 'filmi', 'modern bollywood', 'sufi']"
2023-03-16 01:09,blackbear,idfc,245172,['pop']
2023-03-16 01:18,Mabel,Don't Call Me Up,94309,"['pop', 'uk pop']"
2023-03-16 01:23,Saindhavi,Pirai Thedum,332711,"['filmi', 'tamil pop']"
2023-03-16 01:27,Bruno Mars,Just the Way You Are,220734,"['dance pop', 'pop']"
2023-03-16 01:28,Marconi Union,Weightless,874,['ambient']
2023-03-16 01:28,5 Seconds of Summer,Lie To Me (feat. Julia Michaels),2837,"['boy band', 'pop']"
2023-03-16 01:28,53 Thieves,too slow,831,['chill pop']
2023-03-16 01:28,Chicago,If You Leave Me Now,1685,"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']"
2023-03-16 01:28,Lionel Richie,Endless Love,58631,"['disco', 'soft rock']"
2023-03-16 01:28,Lil Nas X,INDUSTRY BABY (feat. Jack Harlow),3605,['lgbtq+ hip hop']
2023-03-16 01:28,gnash,u only call me when it's raining out,789,"['alt z', 'pop']"
2023-03-16 01:28,ILLENIUM,Good Things Fall Apart (with Jon Bellion),1151,"['edm', 'melodic dubstep', 'pop dance']"
2023-03-16 01:32,Marconi Union,Weightless,222698,['ambient']
2023-03-16 14:35,The Weeknd,The Morning,300704,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2023-03-16 14:38,Lorde,Mood Ring,196575,"['art pop', 'metropopolis', 'nz pop', 'pop']"
2023-03-16 14:41,Lorde,Solar Power,192621,"['art pop', 'metropopolis', 'nz pop', 'pop']"
2023-03-16 14:45,Lorde,The Path,221240,"['art pop', 'metropopolis', 'nz pop', 'pop']"
2023-03-16 14:46,Lorde,The Man with the Axe,38375,"['art pop', 'metropopolis', 'nz pop', 'pop']"
2023-03-16 14:49,Lorde,The Man with the Axe,217890,"['art pop', 'metropopolis', 'nz pop', 'pop']"
2023-03-16 14:53,Lorde,California,191881,"['art pop', 'metropopolis', 'nz pop', 'pop']"
2023-03-16 14:59,Lorde,Oceanic Feeling,399583,"['art pop', 'metropopolis', 'nz pop', 'pop']"
2023-03-16 15:03,Lorde,Fallen Fruit,0,"['art pop', 'metropopolis', 'nz pop', 'pop']"
2023-03-16 15:03,Lorde,Leader of a New Regime,1216,"['art pop', 'metropopolis', 'nz pop', 'pop']"
2023-03-16 15:03,Lorde,Solar Power,85,"['art pop', 'metropopolis', 'nz pop', 'pop']"
2023-03-16 15:03,Lorde,Stoned at the Nail Salon,3071,"['art pop', 'metropopolis', 'nz pop', 'pop']"
2023-03-16 15:03,Lorde,The Path,63,"['art pop', 'metropopolis', 'nz pop', 'pop']"
2023-03-16 15:03,Lorde,Mood Ring,201987,"['art pop', 'metropopolis', 'nz pop', 'pop']"
2023-03-16 15:03,Lorde,The Man with the Axe,575,"['art pop', 'metropopolis', 'nz pop', 'pop']"
2023-03-16 15:03,Lorde,Secrets from a Girl (Who's Seen it All),384,"['art pop', 'metropopolis', 'nz pop', 'pop']"
2023-03-16 15:03,Lorde,Big Star,234,"['art pop', 'metropopolis', 'nz pop', 'pop']"
2023-03-16 15:03,Lorde,Dominoes,383,"['art pop', 'metropopolis', 'nz pop', 'pop']"
2023-03-16 15:06,Lorde,The Path,193504,"['art pop', 'metropopolis', 'nz pop', 'pop']"
2023-03-16 15:07,Lorde,The Man with the Axe,58518,"['art pop', 'metropopolis', 'nz pop', 'pop']"
2023-03-16 15:10,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,158040,"['dfw rap', 'melodic rap', 'pop', 'rap']"
2023-03-16 15:12,Post Malone,Wow.,149546,"['dfw rap', 'melodic rap', 'pop', 'rap']"
2023-03-16 15:15,Post Malone,Goodbyes (feat. Young Thug),174853,"['dfw rap', 'melodic rap', 'pop', 'rap']"
2023-03-16 15:25,Post Malone,Stay,204426,"['dfw rap', 'melodic rap', 'pop', 'rap']"
2023-03-16 15:28,Post Malone,I Like You (A Happier Song) (with Doja Cat),192840,"['dfw rap', 'melodic rap', 'pop', 'rap']"
2023-03-16 15:29,Post Malone,Better Now,13387,"['dfw rap', 'melodic rap', 'pop', 'rap']"
2023-03-16 17:41,Lana Del Rey,Chemtrails Over The Country Club,227861,"['art pop', 'pop']"
2023-03-16 17:45,Lana Del Rey,Dark But Just A Game,235664,"['art pop', 'pop']"
2023-03-16 18:42,Lana Del Rey,National Anthem,25115,"['art pop', 'pop']"
2023-03-16 19:13,Post Malone,I Like You (A Happier Song) (with Doja Cat),8960,"['dfw rap', 'melodic rap', 'pop', 'rap']"
2023-03-16 19:18,Jatin-Lalit,Mere Haath Mein,285857,"['afghan pop', 'chutney', 'classic bollywood', 'filmi', 'modern bollywood']"
2023-03-16 19:18,Jatin-Lalit,Des Rangila,1303,"['afghan pop', 'chutney', 'classic bollywood', 'filmi', 'modern bollywood']"
2023-03-16 19:23,Jatin-Lalit,Dekho Na,298631,"['afghan pop', 'chutney', 'classic bollywood', 'filmi', 'modern bollywood']"
2023-03-16 19:27,Jatin-Lalit,Chand Sifarish,248337,"['afghan pop', 'chutney', 'classic bollywood', 'filmi', 'modern bollywood']"
2023-03-16 19:28,Roop Kumar Rathod,Tujh Mein Rab Dikhta Hai,51989,"['filmi', 'modern bollywood', 'sufi']"
2023-03-16 19:30,Shankar-Ehsaan-Loy,Bol Na Halke Halke,102423,"['filmi', 'modern bollywood']"
2023-03-16 20:09,Lana Del Rey,Brooklyn Baby,132864,"['art pop', 'pop']"
2023-03-16 20:13,Lana Del Rey,Happiness is a butterfly,272485,"['art pop', 'pop']"
2023-03-16 20:14,Lana Del Rey,Fuck it I love you,72318,"['art pop', 'pop']"
2023-03-16 20:14,Lana Del Rey,Summertime Sadness,1486,"['art pop', 'pop']"
2023-03-16 20:14,Lana Del Rey,Summertime Sadness,1091,"['art pop', 'pop']"
2023-03-16 20:15,Lana Del Rey,Groupie Love (feat. A$AP Rocky),1137,"['art pop', 'pop']"
2023-03-16 20:15,Lana Del Rey,Pretty When You Cry,1555,"['art pop', 'pop']"
2023-03-16 20:15,Lana Del Rey,Love,1695,"['art pop', 'pop']"
2023-03-16 20:15,Lana Del Rey,Wild At Heart,1068,"['art pop', 'pop']"
2023-03-16 20:15,Lana Del Rey,Summer Bummer (feat. A$AP Rocky & Playboi Carti),1671,"['art pop', 'pop']"
2023-03-16 20:18,Lana Del Rey,Love song,229325,"['art pop', 'pop']"
2023-03-16 20:19,Lana Del Rey,Venice Bitch,8805,"['art pop', 'pop']"
2023-03-16 20:22,Lana Del Rey,Love song,229325,"['art pop', 'pop']"
2023-03-16 20:32,Lana Del Rey,Venice Bitch,577199,"['art pop', 'pop']"
2023-03-16 20:35,Lana Del Rey,Norman fucking Rockwell,13908,"['art pop', 'pop']"
2023-03-16 20:35,Lana Del Rey,Art Deco,157612,"['art pop', 'pop']"
2023-03-16 20:39,Lana Del Rey,Chemtrails Over The Country Club,271176,"['art pop', 'pop']"
2023-03-16 20:43,Lana Del Rey,Bel Air,237640,"['art pop', 'pop']"
2023-03-16 20:47,Lana Del Rey,Fuck it I love you,218287,"['art pop', 'pop']"
2023-03-16 20:52,Lana Del Rey,Love,272742,"['art pop', 'pop']"
2023-03-16 20:57,Lana Del Rey,Cinnamon Girl,300683,"['art pop', 'pop']"
2023-03-16 20:59,Lana Del Rey,Bel Air,119794,"['art pop', 'pop']"
2023-03-17 01:19,Lana Del Rey,Love song,229325,"['art pop', 'pop']"
2023-03-17 01:22,Lana Del Rey,Blue Jeans,209440,"['art pop', 'pop']"
2023-03-17 01:27,Lana Del Rey,California,305899,"['art pop', 'pop']"
2023-03-17 01:31,Lana Del Rey,Pretty When You Cry,234146,"['art pop', 'pop']"
2023-03-17 01:32,Lana Del Rey,Norman fucking Rockwell,41587,"['art pop', 'pop']"
2023-03-17 02:36,Riyandi Kusuma,Someone Like You (Piano Version),12928,[]
2023-03-17 02:39,Mac Miller,Come Back to Earth,161840,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap']"
2023-03-17 02:43,Mac Miller,Small Worlds,271733,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap']"
2023-03-17 02:43,Mac Miller,Objects in the Mirror,1280,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap']"
2023-03-17 02:43,Mac Miller,Self Care,2962,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap']"
2023-03-17 03:39,Mac Miller,Stay,300120,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap']"
2023-03-17 03:44,K. S. Chithra,"Kehna Hi Kya - From ""Bombay""",353893,['filmi']
2023-03-17 03:45,K. S. Chithra,"Kehna Hi Kya - From ""Bombay""",0,['filmi']
2023-03-17 03:50,Bombay Jayashri,Zara Zara,298266,"['carnatic', 'carnatic vocal', 'filmi', 'indian classical']"
2023-03-17 03:51,Bombay Jayashri,Zara Zara,7441,"['carnatic', 'carnatic vocal', 'filmi', 'indian classical']"
2023-03-17 03:55,Lana Del Rey,Cinnamon Girl,21458,"['art pop', 'pop']"
2023-03-17 03:55,Lana Del Rey,Love song,229325,"['art pop', 'pop']"
2023-03-17 03:58,Lana Del Rey,Fucked My Way Up To The Top,212226,"['art pop', 'pop']"
2023-03-17 03:59,Lana Del Rey,The Other Woman,45438,"['art pop', 'pop']"
2023-03-17 04:03,Lana Del Rey,Ultraviolence,248256,"['art pop', 'pop']"
2023-03-17 04:08,Lana Del Rey,Born To Die,285400,"['art pop', 'pop']"
2023-03-17 04:09,Lana Del Rey,Carmen,69907,"['art pop', 'pop']"
2023-03-17 04:11,Lana Del Rey,Dark Paradise,78826,"['art pop', 'pop']"
2023-03-17 13:06,Harry Styles,Falling,94165,['pop']
2023-03-17 13:10,The Weeknd,Out of Time - KAYTRANADA Remix / Radio Edit,15388,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2023-03-17 13:10,Metro Boomin,Creepin' (with The Weeknd & 21 Savage),221520,['rap']
2023-03-17 13:15,The Weeknd,The Morning,299701,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2023-03-17 13:17,The Weeknd,Stargirl Interlude,110410,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2023-03-17 13:20,The Weeknd,Call Out My Name,223957,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2023-03-17 13:24,The Weeknd,Less Than Zero,211814,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2023-03-17 13:30,The Weeknd,After Hours,361026,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2023-03-17 13:34,The Weeknd,"Earned It (Fifty Shades Of Grey) - From The ""Fifty Shades Of Grey"" Soundtrack",237423,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2023-03-17 13:36,The Weeknd,Out of Time,114293,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2023-03-17 13:40,The Weeknd,Acquainted,250208,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2023-03-17 13:43,The Weeknd,Heartless,198266,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2023-03-17 13:47,The Weeknd,The Morning,30945,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2023-03-17 13:47,The Weeknd,Less Than Zero,211814,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2023-03-17 13:53,The Weeknd,Escape From LA,355960,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2023-03-17 13:54,The Weeknd,Blinding Lights,1269,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2023-03-17 13:54,The Weeknd,Starboy,682,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2023-03-17 13:54,The Weeknd,High For This,10451,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2023-03-17 13:54,The Weeknd,I Was Never There,938,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2023-03-17 13:54,The Weeknd,In Your Eyes,703,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2023-03-17 13:54,The Weeknd,Save Your Tears,1173,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2023-03-17 13:54,The Weeknd,Less Than Zero,831,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2023-03-17 13:54,The Weeknd,Stargirl Interlude,757,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2023-03-17 13:54,The Weeknd,Out of Time,682,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2023-03-17 13:54,The Weeknd,Acquainted,789,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2023-03-17 13:54,The Weeknd,Can't Feel My Face,800,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2023-03-17 13:54,The Weeknd,Twenty Eight,0,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2023-03-17 13:58,The Weeknd,Blinding Lights,11083,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2023-03-17 13:58,The Weeknd,I Feel It Coming,661,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2023-03-17 13:58,The Weeknd,Heartless,703,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2023-03-17 13:58,The Weeknd,What You Need,671,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2023-03-17 13:58,The Weeknd,After Hours,970,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2023-03-17 13:58,The Weeknd,Twenty Eight,258453,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2023-03-17 14:01,The Weeknd,Blinding Lights,1311,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2023-03-17 14:01,The Weeknd,False Alarm,703,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2023-03-17 14:01,The Weeknd,Best Friends,158154,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2023-03-17 14:01,The Weeknd,Die For You,650,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2023-03-17 14:01,The Weeknd,Alone Again,640,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2023-03-17 14:01,The Weeknd,"Earned It (Fifty Shades Of Grey) - From The ""Fifty Shades Of Grey"" Soundtrack",1045,"['canadian contemporary r&b', 'canadian pop', 'pop']"
